nretweets,srclng,srclat,dstlng,dstlat
3,-1.2464674,51.7612056,-74.0059731,40.7143528
3,-99.133208,19.4326077,-101.6500116,21.1327456
3,-43.2095869,-22.9035393,-38.512382,-12.9703817
3,72.8776559,19.0759837,72.6463769,23.2248196
3,-74.11705,10.0556,-103.4277363,25.5219946
3,-96.769923,32.802955,-84.3879824,33.7489954
3,-122.4194155,37.7749295,78.96288,20.593684
3,24.9435553,60.1665856,5.1096649,52.0901422
3,6.1422961,46.1983922,-2.12066,52.806693
3,-3.7003454,40.4166909,10.451526,51.165691
3,-43.2095869,-22.9035393,-49.3653149,-21.9113305
3,144.9630556,-37.8136111,10.3089377,56.994913
3,6.1422961,46.1983922,-2.5719056,36.8146771
3,133.775136,-25.274398,-122.25,37.7141454
3,-77.3063733,38.8462236,-118.2436849,34.0522342
3,-105.2705456,40.0149856,21.4538527,43.5644094
3,-3.7003454,40.4166909,-94.5703928,17.9892328
3,-0.1276831,51.5073346,-0.479611,51.5485
3,80.249583,13.060422,79.1324986,12.9165167
3,-96.769923,32.802955,-85.3232139,51.253775
3,1.777619,50.470632,-4.486076,48.390394
3,-75.9268747,40.3356483,4.8951679,52.3702157
3,-3.435973,55.378051,-2.1045243,52.7697957
3,-6.2600825,53.3494426,-6.0793414,53.1491175
3,-93.26667,44.983334,-123.1139268,49.261226
3,-3.435973,55.378051,-1.691032,52.633584
3,-99.133208,19.4326077,-100.8122222,20.5222222
3,-3.435973,55.378051,10.9916578,45.4383563
3,-74.0059731,40.7143528,49.1053247,36.1507319
3,-46.6388182,-23.5489433,-46.7899232,-23.5316928
3,-84.7227071,39.0841968,-93.26667,44.983334
3,6.1422961,46.1983922,29.009297,41.042489
3,-3.7003454,40.4166909,-1.5812956,37.4037793
3,6.1422961,46.1983922,5.3878266,52.1561113
3,13.4060912,52.519171,7.15467,51.4153292
3,-77.0363658,38.8951118,1.5208624,41.5911589
3,-122.0838511,37.3860517,-87.6297982,41.8781136
3,130.8417694,-12.4628198,115.8573389,-31.9528536
3,-95.712891,37.09024,11.5770851,48.1366069
3,-123.3656444,48.4284207,-106.346771,56.130366
3,-79.9539377,33.4293125,133.775136,-25.274398
3,-3.5979291,37.1764874,-4.7277528,37.5442706
3,-79.3831843,43.653226,-116.5765035,53.9332706
3,-74.0059731,40.7143528,-8.4863157,51.8968917
3,13.4060912,52.519171,139.6917064,35.6894875
3,-0.3614158,39.5170706,-0.3768049,39.4702393
3,8.6763981,47.0520183,142.7027956,-20.9175738
3,6.1422961,46.1983922,-81.378447,40.7989473
3,-3.435973,55.378051,107.6098111,-6.9147444
3,-0.1276831,51.5073346,-1.122745,53.309302
3,34.7961722,32.0464987,-114.057141,51.045113
3,-102.1732882,31.9524799,-92.1450245,31.2448234
3,-84.7227071,39.0841968,-79.9958864,40.4406248
3,24.9435553,60.1665856,138.252924,36.204824
3,-105.2705456,40.0149856,-43.2095869,-22.9035393
3,-122.4194155,37.7749295,101.686855,3.139003
3,-79.7181799,35.4020586,-2.9915726,53.4083714
3,6.0560873,46.2339591,4.835659,45.764043
3,2.3522219,48.856614,78.96288,20.593684
3,-91.8479332,37.6658757,12.56738,41.87194
3,49.1053247,36.1507319,6.7734556,51.2277411
3,6.9602786,50.937531,11.5770851,48.1366069
3,-95.712891,37.09024,-81.5157535,27.6648274
3,-119.4179324,36.778261,-3.435973,55.378051
3,-0.1276831,51.5073346,-99.9018131,41.4925374
3,-117.3008784,34.4263886,21.824312,39.074208
3,-82.00967,33.474246,2.1699187,41.387917
3,-0.1276831,51.5073346,-0.0798936,51.5251848
3,-91.8479332,37.6658757,-52.7128315,47.5605413
3,-6.2600825,53.3494426,-3.7003454,40.4166909
3,32.825229,39.76956,28.97696,41.00527
3,-1.1397592,52.6368778,-3.435973,55.378051
3,-2.4499826,42.4656807,-3.7003454,40.4166909
3,-79.3831843,43.653226,-102.4107493,34.2331373
3,-92.1450245,31.2448234,100.992541,15.870032
3,-0.5161829,51.655632,-1.548567,53.801279
3,6.1422961,46.1983922,-76.1119103,43.1146249
3,-67.999815,10.174127,-8.395835,43.3708731
3,-96.769923,32.802955,-97.3208496,32.725409
3,-77.0363658,38.8951118,-66.1057217,18.4663338
3,-3.7003454,40.4166909,-101.7146154,21.1378793
3,-0.180911,51.516516,0.0007429,43.552293
3,2.330462,48.8832983,2.3522219,48.856614
3,6.1422961,46.1983922,-73.120468,7.11331
3,-105.2705456,40.0149856,-0.137163,50.82253
3,-88.3125738,41.8500284,174.7633315,-36.8484597
3,-79.211013,44.135188,-0.1276831,51.5073346
3,18.06491,59.32893,14.6360681,63.1766832
3,-74.0059731,40.7143528,-71.55234,-33.024527
3,-96.769923,32.802955,-117.1572551,32.7153292
3,-3.435973,55.378051,-75.575137,6.235925
3,13.003822,55.604981,-113.4909267,53.544389
3,-3.435973,55.378051,-49.2732515,-25.4283563
3,2.3522219,48.856614,7.125102,43.580418
3,-3.74922,40.463667,-71.65729,-35.430647
3,-0.1276831,51.5073346,1.021399,51.816142
3,-119.4179324,36.778261,-71.0597732,42.3584308
3,-58.8136296,-34.3431881,-63.616672,-38.416097
3,-2.12882,52.586973,-2.12882,52.586973
3,-74.0059731,40.7143528,-2.3535486,53.3863662
3,-73.95,40.65,-85.6023643,44.3148443
3,6.1422961,46.1983922,-0.7189977,53.8215889
3,-84.7227071,39.0841968,1.5680753,52.5603516
3,-3.7177394,40.4381655,-3.8288109,40.3491158
3,-115.9905865,33.2966856,-0.570409,51.23622
3,-0.1276831,51.5073346,-2.4294559,53.8804589
3,120.9010259,14.2491516,-77.1067698,38.8799697
3,-84.7227071,39.0841968,-77.3911344,37.3563429
3,-3.435973,55.378051,28.3374283,-25.7657075
3,-0.1276831,51.5073346,21.164539,42.672421
3,-0.1276831,51.5073346,-79.7990319,43.3255196
3,-100.309201,25.6732109,-103.343803,20.67359
3,-84.7227071,39.0841968,-0.4666513,52.1359783
3,-77.0363658,38.8951118,-75.5276699,38.9108325
3,-51.2287346,-30.0277041,-47.4559099,-23.5062288
3,-99.1862279,19.3348583,-102.552784,23.634501
3,-95.712891,37.09024,-82.9987942,39.9611755
3,6.1422961,46.1983922,49.9777136,26.3926665
3,13.2345794,46.0710668,12.4607737,41.9015141
3,-105.2705456,40.0149856,30.802498,26.820553
3,6.069864,46.317077,21.824312,39.074208
3,2.3522219,48.856614,0.616363,44.203142
3,144.9630556,-37.8136111,-1.890401,52.486243
3,130.5496807,33.066987,139.6917064,35.6894875
3,-102.1732882,31.9524799,-89.3985283,40.6331249
3,-122.6762071,45.5234515,-6.2600825,53.3494426
3,-1.1743197,52.3555177,-2.70309,53.763201
3,-2.58791,51.454513,-0.1274959,51.5072184
3,-84.7227071,39.0841968,-1.5419099,50.758531
3,-81.6954088,41.4994954,-118.2436849,34.0522342
3,88.4576011,26.57354,-70.2735288,19.3113722
3,-83.1327332,42.0605731,-118.3286614,34.0928092
3,-3.7003454,40.4166909,-90.532818,14.624795
3,-122.0838511,37.3860517,-77.0622028,-12.0478158
3,35.3213333,37.0,27.12872,38.41885
3,-3.7003454,40.4166909,-3.6420912,40.5475437
3,-3.8003288,40.283873,-82.907123,40.4172871
3,-67.999815,10.174127,-8.1338558,42.5750554
3,-74.0059731,40.7143528,-56.1819444,-34.8836111
3,6.1422961,46.1983922,6.5527641,49.0983839
3,13.003822,55.604981,-117.7603255,33.7000313
3,-66.902061,10.491016,-64.3033371,-36.6402473
3,-93.0899578,44.9537029,-85.7584557,38.2526647
3,-9.13977,38.7238273,-8.224454,39.399872
3,28.0473051,-26.2041028,23.0666667,-34.0333333
3,-1.0020101,53.4792064,-3.188267,55.953252
3,-3.188267,55.953252,79.861243,6.9270786
3,-1.1298897,37.9834449,-0.9912944,37.6056505
3,77.22496,28.635308,77.3910265,28.5355161
3,8.227512,46.818188,-1.548567,53.801279
3,6.1422961,46.1983922,21.7898132,40.3005808
3,-46.6388182,-23.5489433,-47.569574,-22.4133986
3,24.9435553,60.1665856,72.8776559,19.0759837
3,-84.7227071,39.0841968,3.3958333,6.4530556
3,-105.2705456,40.0149856,-122.9006951,47.0378741
3,-99.2202764,19.2871916,-100.309201,25.6732109
3,-43.9385747,-19.9190677,-49.0660252,-26.9187523
3,-2.58791,51.454513,-2.075609,51.897599
3,-118.2436849,34.0522342,13.003822,55.604981
3,-0.8799101,41.6568307,-99.133208,19.4326077
3,-3.435973,55.378051,-1.2066809,52.867954
3,18.2321364,40.3689264,9.186516,45.4654542
3,-2.58791,51.454513,46.7241667,24.7116667
3,5.605268,52.662567,5.605268,52.662567
3,-97.1110538,44.9009291,-3.17909,51.481581
3,-0.1276831,51.5073346,0.488736,51.576084
3,-3.17909,51.481581,-3.7837117,52.1306607
3,-4.251806,55.864237,-3.99894,55.792547
3,-73.7948516,40.7282239,-3.435973,55.378051
3,-2.7943202,39.293221,-0.3768049,39.4702393
3,-90.1994042,38.6270025,144.9630556,-37.8136111
3,34.7961722,32.0464987,-97.1374937,49.8997541
3,-3.7003454,40.4166909,103.819836,1.352083
3,6.1422961,46.1983922,51.3767642,35.7526117
3,-0.1276831,51.5073346,86.2028754,22.8045665
3,6.1422961,46.1983922,7.6452856,47.5229532
3,6.1422961,46.1983922,-57.6351,-25.2821972
3,-77.4477662,38.7931699,-91.1403196,30.4582829
3,-0.1276831,51.5073346,-86.5804473,35.5174913
3,-76.93776,38.9896967,126.9779692,37.566535
3,-3.74922,40.463667,1.108676,41.1548179
3,100.1577,49.636871,174.885971,-40.900557
3,-0.1276831,51.5073346,-4.8168799,55.9591984
3,-105.6809585,26.9406312,-71.250204,-29.906301
3,-105.2705456,40.0149856,-2.221575,52.193636
3,-46.6388182,-23.5489433,-43.104335,-22.8807655
3,6.1422961,46.1983922,139.4686101,35.7996715
3,-73.5539925,45.5086699,-96.769923,32.802955
3,144.9646691,-37.8212201,151.2068896,-33.873651
3,6.1422961,46.1983922,-76.4859544,44.2311717
3,-2.247926,53.479251,-0.098234,51.376165
3,-105.2705456,40.0149856,-111.9400054,33.4255104
3,-115.9905865,33.2966856,-3.17909,51.481581
3,-46.6388182,-23.5489433,-77.0613616,-12.0309462
3,-0.1276831,51.5073346,-122.1660756,37.424106
3,-2.247926,53.479251,-80.8315291,35.2168256
3,-49.2676296,-16.6777153,-46.6388182,-23.5489433
3,-77.0363658,38.8951118,-81.655651,30.3321838
3,6.1422961,46.1983922,-66.590149,18.220833
3,120.9010259,14.2491516,-102.552784,23.634501
3,-115.9905865,33.2966856,18.643501,60.128161
3,6.1422961,46.1983922,-15.5474373,27.9202202
3,6.069864,46.317077,-86.1349019,40.2671941
3,-48.5023682,-1.4550205,-51.92528,-14.235004
3,-74.0059731,40.7143528,-117.27333,32.84722
3,-67.999815,10.174127,-72.5038889,7.8941667
3,-0.1276831,51.5073346,57.552152,-20.348404
3,25.748151,61.92411,6.1422961,46.1983922
3,9.1436213,45.5270112,11.2480006,43.7710332
3,-74.0059731,40.7143528,6.9602786,50.937531
3,6.1422961,46.1983922,2.3392078,48.8716048
3,0.0656539,40.0563175,-1.1298897,37.9834449
3,-105.2705456,40.0149856,139.7134915,35.7319285
3,-91.8479332,37.6658757,-86.902298,32.3182314
3,6.0560873,46.2339591,2.3522219,48.856614
3,-122.4194155,37.7749295,-118.2867908,34.023347
3,-81.6954088,41.4994954,-74.0059731,40.7143528
3,-1.6441835,42.8179879,-3.5979291,37.1764874
3,120.9010259,14.2491516,-73.95,40.65
3,-84.7227071,39.0841968,-5.79919,54.594583
3,-102.552784,23.634501,-110.3308814,29.2972247
3,-3.7003454,40.4166909,-62.64386,8.372155
3,-2.247926,53.479251,-71.3672838,42.5998139
3,6.1422961,46.1983922,9.37088,47.4241
3,-118.2436849,34.0522342,147.9145089,-41.698801
3,-74.0059731,40.7143528,-8.1338558,42.5750554
3,-102.1732882,31.9524799,-103.343803,20.67359
3,9.186516,45.4654542,9.0851765,45.8080597
3,6.1422961,46.1983922,5.0675,52.4994444
3,-122.4194155,37.7749295,22.9446064,40.6393495
3,13.003822,55.604981,72.9780897,19.2183307
3,-0.1276831,51.5073346,9.7320104,52.3758916
3,-76.93776,38.9896967,-79.9958864,40.4406248
3,-74.0059731,40.7143528,-71.5723953,43.1938516
3,13.003822,55.604981,-79.0192997,35.7595731
3,-99.133208,19.4326077,-97.45,20.5333333
3,-74.0059731,40.7143528,13.7779716,45.6495354
3,-74.0059731,40.7143528,-87.5519628,35.5478513
3,-0.1276831,51.5073346,-1.339775,52.0629009
3,6.1422961,46.1983922,31.027581,-29.857876
3,6.1422961,46.1983922,56.2488889,58.0138889
3,-3.7003454,40.4166909,2.0704325,41.3556129
3,-0.1276831,51.5073346,0.095913,50.966414
3,6.1422961,46.1983922,74.123996,15.2993265
3,2.6370411,48.8499198,2.213749,46.227638
3,-38.5433948,-3.7183943,-51.92528,-14.235004
3,-3.435973,55.378051,3.876716,43.610769
3,-105.2705456,40.0149856,26.0973669,44.437711
3,-43.2095869,-22.9035393,-41.2808577,-11.4098737
3,-122.4194155,37.7749295,22.937506,-30.559482
3,-1.2708294,51.7507679,-4.251806,55.864237
3,125.5220012,8.5655111,2.1699187,41.387917
3,0.121817,52.205337,-71.8022934,42.2625932
3,49.1053247,36.1507319,-4.1360198,50.3719165
3,-104.6066667,50.4547222,-106.4508639,52.9399159
3,-8.395835,43.3708731,-7.5558514,43.0120868
3,14.2681244,40.8517746,12.56738,41.87194
3,-0.1276831,51.5073346,91.7355511,26.147129
3,-118.2436849,34.0522342,-121.6384731,48.9812387
3,24.9435553,60.1665856,121.774017,12.879721
3,-74.0059731,40.7143528,127.766922,35.907757
3,-122.2711137,37.8043637,-95.712891,37.09024
3,-51.92528,-14.235004,-47.41436,-22.7546832
3,6.1422961,46.1983922,6.563787,51.3313247
3,-0.1276831,51.5073346,175.5762929,-38.206078
3,-3.7003454,40.4166909,-6.0781423,37.3871057
3,8.6763981,47.0520183,138.5999453,-34.9287264
3,10.3089377,56.994913,-3.5979291,37.1764874
3,-1.1743197,52.3555177,133.775136,-25.274398
3,-0.1276831,51.5073346,-1.2879529,51.67078
3,-89.3985283,40.6331249,11.7902158,45.0698118
3,-84.7227071,39.0841968,4.469936,50.503887
3,-122.4194155,37.7749295,-71.3824374,42.4072107
3,-94.1875649,30.0938457,-74.0758333,4.5980556
3,-99.133208,19.4326077,-104.8945796,21.5038734
3,6.069864,46.317077,-2.247926,53.479251
3,-105.2705456,40.0149856,-84.2700179,37.8393332
3,-74.0059731,40.7143528,-87.6900587,42.0411414
3,49.1053247,36.1507319,8.468946,60.472024
3,150.5099759,-23.3776546,2.3522219,48.856614
3,10.451526,51.165691,12.3730747,51.3396955
3,8.3192949,40.5579517,9.186516,45.4654542
3,6.1422961,46.1983922,-117.1892078,34.2483396
3,25.748151,61.92411,24.6558839,60.2054791
3,-2.247926,53.479251,-97.315,33.6416666
3,-3.435973,55.378051,31.16558,48.379433
3,-122.4194155,37.7749295,19.365964,49.7968257
3,6.1422961,46.1983922,-2.8007399,54.046575
3,11.2480006,43.7710332,11.2480006,43.7710332
3,-84.7227071,39.0841968,130.8417694,-12.4628198
3,6.1422961,46.1983922,-80.8092445,28.3803005
3,-3.7003454,40.4166909,-86.80249,33.5206608
3,6.1422961,46.1983922,16.6068371,49.1950602
3,-3.5517167,55.9070198,-87.6297982,41.8781136
3,-75.9268747,40.3356483,144.9630556,-37.8136111
3,6.069864,46.317077,21.4538527,43.5644094
3,-1.1743197,52.3555177,-118.2436849,34.0522342
3,-105.2705456,40.0149856,-76.6412712,39.0457549
3,-73.95,40.65,18.4240553,-33.9248685
3,-0.1276831,51.5073346,-1.4258329,55.018001
3,-0.479611,51.5485,-0.1276831,51.5073346
3,-0.1276831,51.5073346,-2.487529,53.748575
3,-74.0059731,40.7143528,-80.1433786,26.1223084
3,-122.1660756,37.424106,-0.1276831,51.5073346
3,12.56738,41.87194,15.0828512,37.5080386
3,-0.1276831,51.5073346,-0.0360242,39.9860683
3,-0.137163,50.82253,-2.970721,56.462018
3,-71.542969,-35.675147,-73.24521,-39.819586
3,2.1699187,41.387917,-6.1966757,36.4656902
3,-77.0363658,38.8951118,-83.7430378,42.2808256
3,-0.1276831,51.5073346,-0.52039,51.885644
3,-3.74922,40.463667,-101.1947626,20.5550833
3,9.186516,45.4654542,10.6296859,44.6989932
3,-74.0059731,40.7143528,-92.3340724,38.9517053
3,7.11562,44.937207,-0.3768049,39.4702393
3,13.4060912,52.519171,153.0235024,-27.4709331
3,133.775136,-25.274398,-122.4194155,37.7749295
3,-8.395835,43.3708731,-16.6291304,28.2915637
3,-2.6716351,42.8467181,-2.6716351,42.8467181
3,6.069864,46.317077,-2.5012291,5.4424833
3,-5.9832577,43.2504393,-16.6291304,28.2915637
3,-1.1743197,52.3555177,-1.548567,53.801279
3,-74.0059731,40.7143528,-3.108818,53.377974
3,-0.1276831,51.5073346,-75.575137,6.235925
3,-102.1732882,31.9524799,-79.897453,-2.203816
3,9.186516,45.4654542,10.4016888,43.7228386
3,-105.2705456,40.0149856,-78.8783689,42.8864468
3,-122.6762071,45.5234515,32.85411,39.92077
3,-67.999815,10.174127,-92.929147,17.987557
3,6.1422961,46.1983922,-0.098234,51.376165
3,49.1053247,36.1507319,-3.74922,40.463667
3,-3.1865137,55.9475594,-3.188267,55.953252
3,-0.1276831,51.5073346,-71.560446,41.7394491
3,-0.1276831,51.5073346,-82.993335,42.292676
3,-84.7227071,39.0841968,-34.8812561,-8.0542775
3,6.1422961,46.1983922,-1.91483,53.259082
3,-78.6386145,35.772096,-74.0059731,40.7143528
3,6.1422961,46.1983922,6.069864,46.317077
3,-97.7430608,30.267153,-1.1743197,52.3555177
3,-105.2705456,40.0149856,101.975766,4.210484
3,-0.1276831,51.5073346,-84.1732891,39.68572
3,-58.3815931,-34.6037232,-56.1819444,-34.8836111
3,-77.0363658,38.8951118,-76.93776,38.9896967
3,-96.769923,32.802955,10.451526,51.165691
3,24.9435553,60.1665856,73.8567437,18.5204303
3,-102.1732882,31.9524799,35.243322,38.963745
3,-118.2436849,34.0522342,13.4060912,52.519171
3,-84.7227071,39.0841968,0.705933,52.248726
3,-0.1276831,51.5073346,-1.291633,50.700803
3,-102.552784,23.634501,-99.0128926,20.6668191
3,-79.3831843,43.653226,-98.4936282,29.4241219
3,-74.0059731,40.7143528,-122.2852473,37.831316
3,13.4060912,52.519171,6.9602786,50.937531
3,-70.7245806,-33.4187616,-102.552784,23.634501
3,-73.95,40.65,-74.4056612,40.0583238
3,84.124008,28.394857,84.124008,28.394857
3,-2.247926,53.479251,4.635956,52.383626
3,-0.1276831,51.5073346,-4.129263,53.22739
3,-3.7003454,40.4166909,-85.3232139,51.253775
3,-3.435973,55.378051,-1.829833,52.4750743
3,-0.123429,51.459677,-0.1276831,51.5073346
3,129.3434808,36.0190178,126.9779692,37.566535
3,-0.1276831,51.5073346,-0.139299,51.539536
3,-77.4597844,38.8363958,-0.1276831,51.5073346
3,-102.1732882,31.9524799,-127.6476206,53.7266683
3,120.9010259,14.2491516,-73.5539925,45.5086699
3,2.3522219,48.856614,9.186516,45.4654542
3,-105.6809585,26.9406312,-78.5166667,-0.2166667
3,6.1422961,46.1983922,24.8092691,35.240117
3,-115.9905865,33.2966856,25.748151,61.92411
3,-74.0059731,40.7143528,-94.6966609,44.9360731
3,-84.7227071,39.0841968,-2.6276908,53.9690089
3,-3.7003454,40.4166909,-71.832709,-36.629103
3,8.6724335,49.3987524,9.9936818,53.5510846
3,-122.4194155,37.7749295,-9.13977,38.7238273
3,-2.247926,53.479251,-2.695478,53.697931
3,8.6763981,47.0520183,115.8573389,-31.9528536
3,6.1422961,46.1983922,-3.581405,53.284355
3,-74.0059731,40.7143528,139.6423446,35.4475073
3,9.186516,45.4654542,2.3522219,48.856614
3,-74.0059731,40.7143528,36.080026,-0.3030988
3,-0.1276831,51.5073346,145.773851,-16.9233991
3,6.1422961,46.1983922,-57.6604364,53.1355091
3,-73.95,40.65,-97.7430608,30.267153
3,-91.8479332,37.6658757,-90.0489801,35.1495343
3,-0.1276831,51.5073346,-92.344217,35.663312
3,-122.6762071,45.5234515,-114.057141,51.045113
3,-93.0899578,44.9537029,-118.3286614,34.0928092
3,11.2908156,44.7315319,12.56738,41.87194
3,-70.641997,-33.4691199,-54.6166667,-25.5166667
3,-0.1373132,50.8319886,-0.1276831,51.5073346
3,-2.247926,53.479251,-94.3296188,35.9941087
3,6.1422961,46.1983922,77.3910265,28.5355161
3,6.1422961,46.1983922,-98.162067,29.720178
3,23.7293097,37.9837155,-1.2066809,52.867954
3,-3.17909,51.481581,-3.435973,55.378051
3,135.5163718,34.7031288,139.6917064,35.6894875
3,-3.435973,55.378051,-89.161,13.731
3,-3.435973,55.378051,-97.092877,35.0077519
3,9.9936818,53.5510846,13.2253589,52.4602008
3,6.1422961,46.1983922,35.862285,33.854721
3,151.688453,-32.895628,144.9630556,-37.8136111
3,-119.4179324,36.778261,-82.907123,40.4172871
3,76.8586993,30.6579231,77.5945627,12.9715987
3,78.96288,20.593684,55.307485,25.271139
3,-91.8479332,37.6658757,18.4240553,-33.9248685
3,-3.7003454,40.4166909,-106.4152778,23.2361111
3,-96.769923,32.802955,-97.1330683,33.2148412
3,-84.7227071,39.0841968,-78.6386145,35.772096
3,-3.74922,40.463667,-4.0085868,40.6272562
3,-105.2705456,40.0149856,-2.119287,53.258663
3,-73.5539925,45.5086699,-103.8216261,19.1365002
3,72.8776559,19.0759837,13.4060912,52.519171
3,-105.2705456,40.0149856,-118.2867908,34.023347
3,1.777619,50.470632,3.087025,45.777222
3,-0.1276831,51.5073346,-79.6833333,43.45
3,-74.0059731,40.7143528,-111.9979065,33.4357279
3,-0.1276831,51.5073346,-1.914995,52.4608009
3,-73.24521,-39.819586,-73.24521,-39.819586
3,-0.1276831,51.5073346,-93.4553904,45.2472601
3,135.5264971,34.8223342,100.4762319,13.7234186
3,72.8776559,19.0759837,76.7794179,30.7333148
3,-74.0059731,40.7143528,-88.2433829,40.1164204
3,3.057256,50.62925,2.213749,46.227638
3,6.1422961,46.1983922,-38.5433948,-3.7183943
3,12.56738,41.87194,9.6865813,45.0473754
3,-84.7227071,39.0841968,-74.297333,4.570868
3,-102.1732882,31.9524799,-58.3815931,-34.6037232
3,-3.74922,40.463667,-66.1057217,18.4663338
3,-122.4285862,37.4635519,-73.5539925,45.5086699
3,-67.999815,10.174127,-0.8799101,41.6568307
3,-1.1743197,52.3555177,77.22496,28.635308
3,6.0560873,46.2339591,-99.7331439,32.4487364
3,6.1422961,46.1983922,-2.8127376,36.7751293
3,-74.0059731,40.7143528,-123.1059282,44.6365107
3,-95.712891,37.09024,-3.435973,55.378051
3,-3.435973,55.378051,-1.77761,52.411811
3,-0.1276831,51.5073346,25.1442126,35.3387352
3,-0.1276831,51.5073346,-152.2318614,57.5788751
3,120.9010259,14.2491516,-79.9958864,40.4406248
3,-73.991904,40.753617,28.97696,41.00527
3,12.4607737,41.9015141,16.2537357,39.2982629
3,-0.1276831,51.5073346,6.8936619,52.2215372
3,-102.1732882,31.9524799,10.7522454,59.9138688
3,-156.3319253,20.7983626,-122.3320708,47.6062095
3,-122.4194155,37.7749295,-77.0469214,38.8048355
3,-0.1276831,51.5073346,6.7623293,51.4344079
3,-84.3879824,33.7489954,-77.0363658,38.8951118
3,-3.7003454,40.4166909,-5.5575846,42.6388554
3,-2.58791,51.454513,-99.7331439,32.4487364
3,6.1422961,46.1983922,7.125102,43.580418
3,-92.1450245,31.2448234,103.819836,1.352083
3,-4.251806,55.864237,-74.0059731,40.7143528
3,32.400208,37.751954,29.1782018,41.1429436
3,-88.3125738,41.8500284,2.3522219,48.856614
3,-122.3320708,47.6062095,-122.592121,45.58961
3,1.777619,50.470632,0.340375,46.580224
3,139.6917064,35.6894875,141.3543763,43.0620958
3,6.1422961,46.1983922,-117.27333,32.84722
3,-3.7003454,40.4166909,-8.7639339,42.59664
3,-70.641997,-33.4691199,-73.131918,-40.574506
